algorithm_name,sampler,current_instance,problem_name,hv_value,params
NSGA2,RandomSampler,22,haverlys_pooling_problem,3.4130462127937917e6,"p_cr = 0.045227288910538066, N = 45, η_m = 32.53303307632643, η_cr = 19.59828624191452"
NSGA2,RandomSampler,23,reactor_network_design,0.43736366960925105,"p_cr = 0.020584494295802447, N = 301, η_m = 96.99098521619943, η_cr = 70.80725777960456"
NSGA2,RandomSampler,24,heat_exchanger_network_design,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,25,process_synthesis,2.158418,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,26,process_sythesis_and_design,0.030704050986545002,"p_cr = 0.5406351216101065, N = 26, η_m = 63.742990149820656, η_cr = 53.1354631568148"
NSGA2,RandomSampler,27,process_flow_sheeting_problem,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,28,two_reactor_problem,30.89384702130049,"p_cr = 0.3584657285442726, N = 386, η_m = 11.586905952512971, η_cr = 7.4044651734090365"
NSGA2,RandomSampler,29,process_synthesis_problem,39.106046462861386,"p_cr = 0.6451727904094499, N = 257, η_m = 17.436642900499145, η_cr = 22.649577519793795"
NSGA2,RandomSampler,30,SOPWM_for_3_level_invereters,0.010739269436609218,"p_cr = 0.5543540525114007, N = 478, η_m = 61.17207462343522, η_cr = 73.78969166957685"
NSGA2,RandomSampler,31,SOPWM_for_5_level_Inverters,0.01524257019533631,"p_cr = 0.41038292303562973, N = 454, η_m = 75.55511385430486, η_cr = 24.929222914887493"
NSGA2,RandomSampler,32,SOPWM_for_7_level_inverters,0.036921623440461196,"p_cr = 0.2944488920695857, N = 482, η_m = 38.50977286019253, η_cr = 85.300945546736"
NSGA2,RandomSampler,33,SOPWM_for_9_level_inverters,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,34,SOPWM_for_11_level_inverters,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,35,SOPWM_for_13_level_inverters,8.63338685437076,"p_cr = 0.2944488920695857, N = 482, η_m = 38.50977286019253, η_cr = 85.300945546736"
NSGA2,RandomSampler,36,sizing_of_single_phase_distributed_generation_1,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,37,sizing_of_single_phase_distributed_generation_2,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,38,sizing_of_single_phase_distributed_generation_3,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,39,sizing_of_single_phase_distributed_generation_4,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,40,active_and_reactive_power_loss,2.3576813426740673,"p_cr = 0.6350936508676438, N = 200, η_m = 4.530400977204452, η_cr = 61.585009805221645"
NSGA2,RandomSampler,41,optimal_power_flow_1,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,42,optimal_power_flow_2,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,43,optimal_power_flow_3,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,44,optimal_power_flow_4,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,45,optimal_power_flow_5,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,46,optimal_power_flow_6,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,47,minimization_of_active_power_loss_in_islanded_microgrids_1,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,48,minimization_of_active_power_loss_in_islanded_microgrids_2,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,49,minimization_of_active_power_loss_in_islanded_microgrids_3,0.0,"p_cr = 0.7319939418114051, N = 188, η_m = 59.86584841970366, η_cr = 95.07143064099162"
NSGA2,RandomSampler,50,power_distribution_system_planning,1.857399779176611e6,"p_cr = 0.7068573438476171, N = 3, η_m = 72.90071680409874, η_cr = 81.54614284548342"
